Project_ID,Project_Name,Asset_Class,Country,Development_Stage,Solar_Capacity_MW,BESS_Power_MW,BESS_Energy_MWh,Cost_Profile_Label,Cost_Line_ID,Cost_Category,Cost_Group,Cost_Description,Vendor,One_Off_or_Recurring,Period,Currency,Amount_USD_mn,Total_Project_Cost_USD_mn,Cost_per_Solar_MW_USD_mn,Cost_as_pct_Total,Controllable_Flag,Duplicate_Group_ID,Potential_Duplicate_Flag,Expected_Optimization_Flag,Synthetic_Flag
COST_SOL_012,Mekong Solar,Solar PV,Vietnam,Operating,240,0,0,Mid-cost utility solar,COST_SOL_012-C014,Financing fees,Financing,Financing fees,Vendor_8,One-off,Development / Construction,USD,3.9,180.07,0.0163,2.17,Yes,,No,No,Yes
COST_SOL_012,Mekong Solar,Solar PV,Vietnam,Operating,240,0,0,Mid-cost utility solar,COST_SOL_012-C015,EPC contingency,Contingency,EPC contingency,Vendor_9,One-off,Development / Construction,USD,10.24,180.07,0.0427,5.69,Yes,,No,No,Yes
COST_SOL_012,Mekong Solar,Solar PV,Vietnam,Operating,240,0,0,Mid-cost utility solar,COST_SOL_012-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_1,One-off,Development / Construction,USD,3.08,180.07,0.0128,1.71,Partially,,No,No,Yes
COST_SOL_012,Mekong Solar,Solar PV,Vietnam,Operating,240,0,0,Mid-cost utility solar,COST_SOL_012-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_2,One-off,Development / Construction,USD,4.65,180.07,0.0194,2.58,Yes,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C001,Development & permitting,EPC,Development & permitting,Vendor_5,One-off,Development / Construction,USD,4.85,150.96,0.0323,3.21,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C002,Land,EPC,Land,Vendor_6,One-off,Development / Construction,USD,4.75,150.96,0.0317,3.15,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C003,PV modules,EPC,PV modules,Vendor_7,One-off,Development / Construction,USD,48.36,150.96,0.3224,32.03,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C004,Inverters,EPC,Inverters,Vendor_8,One-off,Development / Construction,USD,11.46,150.96,0.0764,7.59,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C005,Balance of plant,EPC,Balance of plant,Vendor_9,One-off,Development / Construction,USD,26.87,150.96,0.1791,17.8,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C006,BESS equipment,BESS,BESS equipment,Vendor_1,One-off,Development / Construction,USD,0.0,150.96,0.0,0.0,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C007,Grid interconnection,Grid,Grid interconnection,Vendor_2,One-off,Development / Construction,USD,18.65,150.96,0.1243,12.35,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C008,Civil works,EPC,Civil works,Vendor_3,One-off,Development / Construction,USD,12.57,150.96,0.0838,8.33,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C009,Owner's engineer,Advisory,Owner's engineer,Vendor_4,One-off,Development / Construction,USD,1.8,150.96,0.012,1.19,Yes,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C010,Technical advisory,Advisory,Technical advisory,Vendor_5,One-off,Development / Construction,USD,1.13,150.96,0.0075,0.75,Yes,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C011,Construction insurance,Insurance,Construction insurance,Vendor_6,One-off,Development / Construction,USD,2.24,150.96,0.0149,1.48,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C012,Legal due diligence,Advisory,Legal due diligence,Vendor_7,One-off,Development / Construction,USD,1.02,150.96,0.0068,0.68,Yes,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C013,Transaction legal advisory,Advisory,Transaction legal advisory,Vendor_8,One-off,Development / Construction,USD,0.74,150.96,0.0049,0.49,Yes,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C014,Financing fees,Financing,Financing fees,Vendor_9,One-off,Development / Construction,USD,2.92,150.96,0.0195,1.93,Yes,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C015,EPC contingency,Contingency,EPC contingency,Vendor_1,One-off,Development / Construction,USD,7.62,150.96,0.0508,5.05,Yes,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_2,One-off,Development / Construction,USD,2.28,150.96,0.0152,1.51,Partially,,No,No,Yes
COST_FLOAT_013,Mekong Floating I,Floating solar,Vietnam,Development,150,0,0,Floating solar,COST_FLOAT_013-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_3,One-off,Development / Construction,USD,3.7,150.96,0.0247,2.45,Yes,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C001,Development & permitting,EPC,Development & permitting,Vendor_6,One-off,Development / Construction,USD,3.98,120.04,0.0332,3.32,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C002,Land,EPC,Land,Vendor_7,One-off,Development / Construction,USD,4.1,120.04,0.0342,3.42,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C003,PV modules,EPC,PV modules,Vendor_8,One-off,Development / Construction,USD,38.81,120.04,0.3234,32.33,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C004,Inverters,EPC,Inverters,Vendor_9,One-off,Development / Construction,USD,9.75,120.04,0.0813,8.12,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C005,Balance of plant,EPC,Balance of plant,Vendor_1,One-off,Development / Construction,USD,20.9,120.04,0.1742,17.41,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C006,BESS equipment,BESS,BESS equipment,Vendor_2,One-off,Development / Construction,USD,0.0,120.04,0.0,0.0,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C007,Grid interconnection,Grid,Grid interconnection,Vendor_3,One-off,Development / Construction,USD,13.47,120.04,0.1123,11.22,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C008,Civil works,EPC,Civil works,Vendor_4,One-off,Development / Construction,USD,10.08,120.04,0.084,8.4,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C009,Owner's engineer,Advisory,Owner's engineer,Vendor_5,One-off,Development / Construction,USD,1.62,120.04,0.0135,1.35,Yes,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C010,Technical advisory,Advisory,Technical advisory,Vendor_6,One-off,Development / Construction,USD,0.99,120.04,0.0083,0.82,Yes,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C011,Construction insurance,Insurance,Construction insurance,Vendor_7,One-off,Development / Construction,USD,1.97,120.04,0.0164,1.64,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C012,Legal due diligence,Advisory,Legal due diligence,Vendor_8,One-off,Development / Construction,USD,0.81,120.04,0.0068,0.67,Yes,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C013,Transaction legal advisory,Advisory,Transaction legal advisory,Vendor_9,One-off,Development / Construction,USD,0.58,120.04,0.0048,0.48,Yes,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C014,Financing fees,Financing,Financing fees,Vendor_1,One-off,Development / Construction,USD,2.45,120.04,0.0204,2.04,Yes,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C015,EPC contingency,Contingency,EPC contingency,Vendor_2,One-off,Development / Construction,USD,5.86,120.04,0.0488,4.88,Yes,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_3,One-off,Development / Construction,USD,1.81,120.04,0.0151,1.51,Partially,,No,No,Yes
COST_FLOAT_014,Lagoon Float,Floating solar,Thailand,Construction,120,0,0,Floating solar,COST_FLOAT_014-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_4,One-off,Development / Construction,USD,2.86,120.04,0.0238,2.38,Yes,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C001,Development & permitting,EPC,Development & permitting,Vendor_7,One-off,Development / Construction,USD,7.09,246.58,0.0273,2.88,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C002,Land,EPC,Land,Vendor_8,One-off,Development / Construction,USD,7.21,246.58,0.0277,2.92,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C003,PV modules,EPC,PV modules,Vendor_9,One-off,Development / Construction,USD,65.72,246.58,0.2528,26.65,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C004,Inverters,EPC,Inverters,Vendor_1,One-off,Development / Construction,USD,16.8,246.58,0.0646,6.81,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C005,Balance of plant,EPC,Balance of plant,Vendor_2,One-off,Development / Construction,USD,35.89,246.58,0.138,14.56,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C006,BESS equipment,BESS,BESS equipment,Vendor_3,One-off,Development / Construction,USD,48.0,246.58,0.1846,19.47,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C007,Grid interconnection,Grid,Grid interconnection,Vendor_4,One-off,Development / Construction,USD,18.52,246.58,0.0712,7.51,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C008,Civil works,EPC,Civil works,Vendor_5,One-off,Development / Construction,USD,12.93,246.58,0.0497,5.24,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C009,Owner's engineer,Advisory,Owner's engineer,Vendor_6,One-off,Development / Construction,USD,2.89,246.58,0.0111,1.17,Yes,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C010,Technical advisory,Advisory,Technical advisory,Vendor_7,One-off,Development / Construction,USD,1.62,246.58,0.0062,0.66,Yes,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C011,Construction insurance,Insurance,Construction insurance,Vendor_8,One-off,Development / Construction,USD,3.33,246.58,0.0128,1.35,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C012,Legal due diligence,Advisory,Legal due diligence,Vendor_9,One-off,Development / Construction,USD,1.27,246.58,0.0049,0.52,Yes,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C013,Transaction legal advisory,Advisory,Transaction legal advisory,Vendor_1,One-off,Development / Construction,USD,1.04,246.58,0.004,0.42,Yes,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C014,Financing fees,Financing,Financing fees,Vendor_2,One-off,Development / Construction,USD,4.61,246.58,0.0177,1.87,Yes,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C015,EPC contingency,Contingency,EPC contingency,Vendor_3,One-off,Development / Construction,USD,10.85,246.58,0.0417,4.4,Yes,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_4,One-off,Development / Construction,USD,3.24,246.58,0.0125,1.31,Partially,,No,No,Yes
COST_SOLB_015,Andes Hybrid,Solar PV + BESS,Chile,Operating,260,100,200,Mid-cost solar+BESS,COST_SOLB_015-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_5,One-off,Development / Construction,USD,5.57,246.58,0.0214,2.26,Yes,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C001,Development & permitting,EPC,Development & permitting,Vendor_8,One-off,Development / Construction,USD,7.73,227.34,0.0221,3.4,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C002,Land,EPC,Land,Vendor_9,One-off,Development / Construction,USD,7.8,227.34,0.0223,3.43,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C003,PV modules,EPC,PV modules,Vendor_1,One-off,Development / Construction,USD,78.58,227.34,0.2245,34.56,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C004,Inverters,EPC,Inverters,Vendor_2,One-off,Development / Construction,USD,19.52,227.34,0.0558,8.59,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C005,Balance of plant,EPC,Balance of plant,Vendor_3,One-off,Development / Construction,USD,39.3,227.34,0.1123,17.29,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C006,BESS equipment,BESS,BESS equipment,Vendor_4,One-off,Development / Construction,USD,0.0,227.34,0.0,0.0,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C007,Grid interconnection,Grid,Grid interconnection,Vendor_5,One-off,Development / Construction,USD,23.15,227.34,0.0661,10.18,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C008,Civil works,EPC,Civil works,Vendor_6,One-off,Development / Construction,USD,12.93,227.34,0.0369,5.69,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C009,Owner's engineer,Advisory,Owner's engineer,Vendor_7,One-off,Development / Construction,USD,2.93,227.34,0.0084,1.29,Yes,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C010,Technical advisory,Advisory,Technical advisory,Vendor_8,One-off,Development / Construction,USD,1.88,227.34,0.0054,0.83,Yes,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C011,Construction insurance,Insurance,Construction insurance,Vendor_9,One-off,Development / Construction,USD,3.8,227.34,0.0109,1.67,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C012,Legal due diligence,Advisory,Legal due diligence,Vendor_1,One-off,Development / Construction,USD,1.47,227.34,0.0042,0.65,Yes,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C013,Transaction legal advisory,Advisory,Transaction legal advisory,Vendor_2,One-off,Development / Construction,USD,1.16,227.34,0.0033,0.51,Yes,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C014,Financing fees,Financing,Financing fees,Vendor_3,One-off,Development / Construction,USD,5.24,227.34,0.015,2.3,Yes,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C015,EPC contingency,Contingency,EPC contingency,Vendor_4,One-off,Development / Construction,USD,11.82,227.34,0.0338,5.2,Yes,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_5,One-off,Development / Construction,USD,3.75,227.34,0.0107,1.65,Partially,,No,No,Yes
COST_SOL_016,Atacama Solar,Solar PV,Chile,Operating,350,0,0,Low-cost utility solar,COST_SOL_016-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_6,One-off,Development / Construction,USD,6.28,227.34,0.0179,2.76,Yes,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C001,Development & permitting,EPC,Development & permitting,Vendor_9,One-off,Development / Construction,USD,6.29,217.14,0.0314,2.9,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C002,Land,EPC,Land,Vendor_1,One-off,Development / Construction,USD,5.98,217.14,0.0299,2.75,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C003,PV modules,EPC,PV modules,Vendor_2,One-off,Development / Construction,USD,60.4,217.14,0.302,27.82,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C004,Inverters,EPC,Inverters,Vendor_3,One-off,Development / Construction,USD,15.14,217.14,0.0757,6.97,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C005,Balance of plant,EPC,Balance of plant,Vendor_4,One-off,Development / Construction,USD,30.35,217.14,0.1517,13.98,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C006,BESS equipment,BESS,BESS equipment,Vendor_5,One-off,Development / Construction,USD,38.4,217.14,0.192,17.68,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C007,Grid interconnection,Grid,Grid interconnection,Vendor_6,One-off,Development / Construction,USD,17.09,217.14,0.0854,7.87,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C008,Civil works,EPC,Civil works,Vendor_7,One-off,Development / Construction,USD,10.18,217.14,0.0509,4.69,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C009,Owner's engineer,Advisory,Owner's engineer,Vendor_8,One-off,Development / Construction,USD,2.32,217.14,0.0116,1.07,Yes,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C010,Technical advisory,Advisory,Technical advisory,Vendor_9,One-off,Development / Construction,USD,1.45,217.14,0.0072,0.67,Yes,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C011,Construction insurance,Insurance,Construction insurance,Vendor_1,One-off,Development / Construction,USD,2.74,217.14,0.0137,1.26,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C012,Legal due diligence,Advisory,Legal due diligence,Vendor_2,One-off,Development / Construction,USD,1.15,217.14,0.0057,0.53,Yes,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C013,Transaction legal advisory,Advisory,Transaction legal advisory,Vendor_3,One-off,Development / Construction,USD,0.98,217.14,0.0049,0.45,Yes,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C014,Financing fees,Financing,Financing fees,Vendor_4,One-off,Development / Construction,USD,3.52,217.14,0.0176,1.62,Yes,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C015,EPC contingency,Contingency,EPC contingency,Vendor_5,One-off,Development / Construction,USD,11.72,217.14,0.0586,5.4,Yes,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C016,O&M mobilisation,Operations,O&M mobilisation,Vendor_6,One-off,Development / Construction,USD,3.06,217.14,0.0153,1.41,Partially,,No,No,Yes
COST_SOLB_017,Atlas Solar Storage,Solar PV + BESS,Morocco,Development,200,80,160,High-cost solar+BESS,COST_SOLB_017-C017,Corporate/platform overhead,Overhead,Corporate/platform overhead,Vendor_7,One-off,Development / Construction,USD,6.37,217.14,0.0319,2.93,Yes,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C001,Development & permitting,EPC,Development & permitting,Vendor_1,One-off,Development / Construction,USD,4.62,136.39,0.0257,3.39,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C002,Land,EPC,Land,Vendor_2,One-off,Development / Construction,USD,4.38,136.39,0.0243,3.21,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C003,PV modules,EPC,PV modules,Vendor_3,One-off,Development / Construction,USD,45.06,136.39,0.2503,33.04,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C004,Inverters,EPC,Inverters,Vendor_4,One-off,Development / Construction,USD,11.78,136.39,0.0654,8.64,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C005,Balance of plant,EPC,Balance of plant,Vendor_5,One-off,Development / Construction,USD,26.3,136.39,0.1461,19.28,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C006,BESS equipment,BESS,BESS equipment,Vendor_6,One-off,Development / Construction,USD,0.0,136.39,0.0,0.0,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C007,Grid interconnection,Grid,Grid interconnection,Vendor_7,One-off,Development / Construction,USD,13.63,136.39,0.0757,9.99,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C008,Civil works,EPC,Civil works,Vendor_8,One-off,Development / Construction,USD,8.09,136.39,0.0449,5.93,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C009,Owner's engineer,Advisory,Owner's engineer,Vendor_9,One-off,Development / Construction,USD,1.74,136.39,0.0097,1.28,Yes,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C010,Technical advisory,Advisory,Technical advisory,Vendor_1,One-off,Development / Construction,USD,1.16,136.39,0.0064,0.85,Yes,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C011,Construction insurance,Insurance,Construction insurance,Vendor_2,One-off,Development / Construction,USD,2.27,136.39,0.0126,1.66,Partially,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C012,Legal due diligence,Advisory,Legal due diligence,Vendor_3,One-off,Development / Construction,USD,0.93,136.39,0.0052,0.68,Yes,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C013,Transaction legal advisory,Advisory,Transaction legal advisory,Vendor_4,One-off,Development / Construction,USD,0.79,136.39,0.0044,0.58,Yes,,No,No,Yes
COST_SOL_018,Jordan Sun,Solar PV,Jordan,Operating,180,0,0,Mid-cost utility solar,COST_SOL_018-C014,Financing fees,Financing,Financing fees,Vendor_5,One-off,Development / Construction,USD,3.01,136.39,0.0167,2.21,Yes,,No,No,Yes
